Year,Country Code,Life Expectancy
1969,TJK,53.602
1970,TJK,54.007
1971,TJK,54.427
1972,TJK,54.852
1973,TJK,55.272
1974,TJK,55.675
1975,TJK,56.043
1976,TJK,56.354
1977,TJK,56.604
1978,TJK,56.8
1979,TJK,56.954
1980,TJK,57.108
1981,TJK,57.314
1982,TJK,57.602
1983,TJK,57.975
1984,TJK,58.413
1985,TJK,58.847
1986,TJK,59.183
1987,TJK,59.355
1988,TJK,59.335
1989,TJK,59.138
1990,TJK,58.824
1991,TJK,58.48
1992,TJK,58.212
1993,TJK,58.104
1994,TJK,58.192
1995,TJK,58.497
1996,TJK,59.003
1997,TJK,59.65
1998,TJK,60.379
1999,TJK,61.161
2000,TJK,61.974
2001,TJK,62.807
2002,TJK,63.653
2003,TJK,64.496
2004,TJK,65.314
2005,TJK,66.08
2006,TJK,66.771
2007,TJK,67.382
2008,TJK,67.911
2009,TJK,68.36
2010,TJK,68.736
2011,TJK,69.055
2012,TJK,69.34
2013,TJK,69.609
2014,TJK,69.874
2015,TJK,70.137
2016,TJK,70.397
1964,TKM,56.186
1965,TKM,56.609
1966,TKM,57.021
1967,TKM,57.417
1968,TKM,57.794
1969,TKM,58.147
1970,TKM,58.472
1971,TKM,58.765
1972,TKM,59.028
1973,TKM,59.267
1974,TKM,59.488
1975,TKM,59.703
1976,TKM,59.925
1977,TKM,60.163
1978,TKM,60.422
1979,TKM,60.701
1980,TKM,60.999
1981,TKM,61.311
1982,TKM,61.622
1983,TKM,61.92
1984,TKM,62.193
1985,TKM,62.426
1986,TKM,62.605
1987,TKM,62.727
1988,TKM,62.796
1989,TKM,62.82
1990,TKM,62.81
1991,TKM,62.784
1992,TKM,62.761
1993,TKM,62.758
1994,TKM,62.786
1995,TKM,62.851
1996,TKM,62.953
1997,TKM,63.084
1998,TKM,63.237
1999,TKM,63.413
2000,TKM,63.613
2001,TKM,63.842
2002,TKM,64.101
2003,TKM,64.386
2004,TKM,64.693
2005,TKM,65.017
2006,TKM,65.354
2007,TKM,65.695
2008,TKM,66.031
2009,TKM,66.355
2010,TKM,66.657
2011,TKM,66.928
2012,TKM,67.167
2013,TKM,67.375
2014,TKM,67.552
2015,TKM,67.704
2016,TKM,67.835
1964,TLA,57.44892328
1965,TLA,57.8681737
1966,TLA,58.28568216
1967,TLA,58.7061659
1968,TLA,59.13344206
1969,TLA,59.56889778
1970,TLA,60.01228228
1971,TLA,60.46095573
1972,TLA,60.91030916
1973,TLA,61.35521198
1974,TLA,61.79397575
1975,TLA,62.22644081
1976,TLA,62.65070409
1977,TLA,63.06976345
1978,TLA,63.48387093
1979,TLA,63.89302764
1980,TLA,64.29735912
1981,TLA,64.69592065
1982,TLA,65.09010522
1983,TLA,65.47643152
1984,TLA,65.85879228
1985,TLA,66.23761744
1986,TLA,66.61405745
1987,TLA,66.98932273
1988,TLA,67.36101645
1989,TLA,67.73224475
1990,TLA,68.10041873
1991,TLA,68.4655561
1992,TLA,68.82637943
1993,TLA,69.18048979
1994,TLA,69.52901751
1995,TLA,69.87220349
1996,TLA,70.21226685
1997,TLA,70.55015267
1998,TLA,70.88358165
1999,TLA,71.21287834
2000,TLA,71.53435678
2001,TLA,71.84355669
2002,TLA,72.13921074
2003,TLA,72.41716322
2004,TLA,72.67840841
2005,TLA,72.92378548
2006,TLA,73.15408652
2007,TLA,73.37328115
2008,TLA,73.58362603
2009,TLA,73.7868999
2010,TLA,73.98334578
2011,TLA,74.17297212
2012,TLA,74.35526705
2013,TLA,74.5302464
2014,TLA,74.7001817
2015,TLA,74.86655945
2016,TLA,75.03055859
1964,TLS,35.734
1965,TLS,36.273
1966,TLS,36.895
1967,TLS,37.597
1968,TLS,38.336
1969,TLS,39.042
1970,TLS,39.529
1971,TLS,39.574
1972,TLS,39.085
1973,TLS,38.077
1974,TLS,36.66
1975,TLS,35.092
1976,TLS,33.714
1977,TLS,32.827
1978,TLS,32.629
1979,TLS,33.178
1980,TLS,34.419
1981,TLS,36.185
1982,TLS,38.175
1983,TLS,40.132
1984,TLS,41.932
1985,TLS,43.482
1986,TLS,44.755
1987,TLS,45.831
1988,TLS,46.791
1989,TLS,47.661
1990,TLS,48.492
1991,TLS,49.345
1992,TLS,50.261
1993,TLS,51.267
1994,TLS,52.366
1995,TLS,53.538
1996,TLS,54.737
1997,TLS,55.907
1998,TLS,57.011
1999,TLS,58.037
2000,TLS,59.002
2001,TLS,59.945
2002,TLS,60.901
2003,TLS,61.888
2004,TLS,62.893
2005,TLS,63.882
2006,TLS,64.803
2007,TLS,65.61
2008,TLS,66.276
2009,TLS,66.796
2010,TLS,67.186
2011,TLS,67.477
2012,TLS,67.72
2013,TLS,67.953
2014,TLS,68.197
2015,TLS,68.459
2016,TLS,68.735
1964,TMN,48.73991699
1965,TMN,49.3275278
1966,TMN,49.90657717
1967,TMN,50.47397097
1968,TMN,51.03116961
1969,TMN,51.58403201
1970,TMN,52.14921094
1971,TMN,52.74820937
1972,TMN,53.38991331
1973,TMN,54.0714291
1974,TMN,54.77918702
1975,TMN,55.47527555
1976,TMN,56.11207452
1977,TMN,56.65940725
1978,TMN,57.10985784
1979,TMN,57.47736277
1980,TMN,57.80939167
1981,TMN,58.17150879
1982,TMN,58.62408125
1983,TMN,59.20574356
1984,TMN,59.92376239
1985,TMN,60.76309872
1986,TMN,61.68501694
1987,TMN,62.62528734
1988,TMN,63.52872609
1989,TMN,64.3646558
1990,TMN,65.11060526
1991,TMN,65.75826982
1992,TMN,66.32647886
1993,TMN,66.83333461
1994,TMN,67.28663989
1995,TMN,67.69419343
1996,TMN,68.06422053
1997,TMN,68.40566182
1998,TMN,68.72689948
1999,TMN,69.03491367
2000,TMN,69.3370643
2001,TMN,69.63706362
2002,TMN,69.93379489
2003,TMN,70.22611888
2004,TMN,70.51532132
2005,TMN,70.79963482
2006,TMN,71.07491578
2007,TMN,71.33624089
2008,TMN,71.5781151
2009,TMN,71.80020172
2010,TMN,72.00580157
2011,TMN,72.20270146
2012,TMN,72.39759622
2013,TMN,72.59565309
2014,TMN,72.79524159
2015,TMN,72.99505254
2016,TMN,73.19351106
1964,TON,61.527
1965,TON,61.957
1966,TON,62.387
1967,TON,62.811
1968,TON,63.224
1969,TON,63.621
1970,TON,64.0
1971,TON,64.357
1972,TON,64.696
1973,TON,65.017
1974,TON,65.322
1975,TON,65.611
1976,TON,65.886
1977,TON,66.149
1978,TON,66.402
1979,TON,66.648
1980,TON,66.889
1981,TON,67.128
1982,TON,67.365
1983,TON,67.6
1984,TON,67.831
1985,TON,68.054
1986,TON,68.266
1987,TON,68.463
1988,TON,68.641
1989,TON,68.799
1990,TON,68.935
1991,TON,69.049
1992,TON,69.143
1993,TON,69.223
1994,TON,69.29
1995,TON,69.351
1996,TON,69.41
1997,TON,69.471
1998,TON,69.535
1999,TON,69.601
2000,TON,69.667
2001,TON,69.725
2002,TON,69.771
2003,TON,69.803
2004,TON,69.822
2005,TON,69.836
2006,TON,69.852
2007,TON,69.878
2008,TON,69.921
2009,TON,69.982
2010,TON,70.059
2011,TON,70.148
2012,TON,70.242
2013,TON,70.335
2014,TON,70.427
2015,TON,70.517
2016,TON,70.607
1964,TSA,44.61552081
1965,TSA,45.23222477
1966,TSA,45.83521832
1967,TSA,46.41881233
1968,TSA,46.98240038
1969,TSA,47.52899842
1970,TSA,48.07016801
1971,TSA,48.62377828
1972,TSA,49.20067526
1973,TSA,49.80486862
1974,TSA,50.43138091
1975,TSA,51.07060799
1976,TSA,51.7077331
1977,TSA,52.3245296
1978,TSA,52.90934316
1979,TSA,53.45632849
1980,TSA,53.95884444
1981,TSA,54.41704975
1982,TSA,54.84126704
1983,TSA,55.24177036
1984,TSA,55.62692868
1985,TSA,56.00894442
1986,TSA,56.40006974
1987,TSA,56.80523584
1988,TSA,57.23094945
1989,TSA,57.67713345
1990,TSA,58.14480093
1991,TSA,58.63004674
1992,TSA,59.12313452
1993,TSA,59.61690857
1994,TSA,60.10686437
1995,TSA,60.58985547
1996,TSA,61.06099231
1997,TSA,61.52176469
1998,TSA,61.9697088
1999,TSA,62.40431133
2000,TSA,62.82398281
2001,TSA,63.22899212
2002,TSA,63.62377106
2003,TSA,64.01139646
2004,TSA,64.39518784
2005,TSA,64.78317085
2006,TSA,65.17993289
2007,TSA,65.58771357
2008,TSA,66.00524977
2009,TSA,66.42785669
2010,TSA,66.8487685
2011,TSA,67.25831619
2012,TSA,67.64633754
2013,TSA,68.00771543
2014,TSA,68.34020332
2015,TSA,68.64190072
2016,TSA,68.9161581
1964,TSS,42.09456971
1965,TSS,42.4959583
1966,TSS,42.89268563
1967,TSS,43.28888661
1968,TSS,43.68946231
1969,TSS,44.09532078
1970,TSS,44.50798609
1971,TSS,44.92787966
1972,TSS,45.35142907
1973,TSS,45.77361196
1974,TSS,46.19101111
1975,TSS,46.59977644
1976,TSS,46.99677709
1977,TSS,47.38072445
1978,TSS,47.74997973
1979,TSS,48.10372265
1980,TSS,48.44501387
1981,TSS,48.76772191
1982,TSS,49.07462779
1983,TSS,49.36280694
1984,TSS,49.62587722
1985,TSS,49.85289679
1986,TSS,50.03047594
1987,TSS,50.15150429
1988,TSS,50.21606218
1989,TSS,50.23251447
1990,TSS,50.21457407
1991,TSS,50.17994751
1992,TSS,50.14116257
1993,TSS,50.10569675
1994,TSS,50.07375817
1995,TSS,50.04762598
1996,TSS,50.03610253
1997,TSS,50.05418024
1998,TSS,50.11841734
1999,TSS,50.24477112
2000,TSS,50.45021391
2001,TSS,50.75002366
2002,TSS,51.14816454
2003,TSS,51.64212387
2004,TSS,52.22477202
2005,TSS,52.88642826
2006,TSS,53.6142094
2007,TSS,54.3854324
2008,TSS,55.17445654
2009,TSS,55.96111815
2010,TSS,56.72547002
2011,TSS,57.45600208
2012,TSS,58.14957771
2013,TSS,58.80138624
2014,TSS,59.40479692
2015,TSS,59.95283057
2016,TSS,60.44239356
1964,TTO,63.663
1965,TTO,63.908
1966,TTO,64.112
1967,TTO,64.282
1968,TTO,64.43
1969,TTO,64.565
1970,TTO,64.7
1971,TTO,64.844
1972,TTO,65.003
1973,TTO,65.177
1974,TTO,65.368
1975,TTO,65.572
1976,TTO,65.782
1977,TTO,65.987
1978,TTO,66.182
1979,TTO,66.364
1980,TTO,66.533
1981,TTO,66.694
1982,TTO,66.854
1983,TTO,67.015
1984,TTO,67.179
1985,TTO,67.344
1986,TTO,67.507
1987,TTO,67.666
1988,TTO,67.816
1989,TTO,67.957
1990,TTO,68.086
1991,TTO,68.201
1992,TTO,68.305
1993,TTO,68.402
1994,TTO,68.496
1995,TTO,68.597
1996,TTO,68.713
1997,TTO,68.85
1998,TTO,69.011
1999,TTO,69.199
2000,TTO,69.413
2001,TTO,69.65
2002,TTO,69.903
2003,TTO,70.164
2004,TTO,70.428
2005,TTO,70.691
2006,TTO,70.952
2007,TTO,71.21
2008,TTO,71.464
2009,TTO,71.71
2010,TTO,71.946
2011,TTO,72.17
2012,TTO,72.382
2013,TTO,72.582
2014,TTO,72.768
2015,TTO,72.941
2016,TTO,73.1
1964,TUN,44.932
1965,TUN,45.821
1966,TUN,46.78
1967,TUN,47.804
1968,TUN,48.882
1969,TUN,50.001
1970,TUN,51.145
1971,TUN,52.299
1972,TUN,53.452
1973,TUN,54.59
1974,TUN,55.704
1975,TUN,56.794
1976,TUN,57.866
1977,TUN,58.928
1978,TUN,59.979
1979,TUN,61.01
1980,TUN,61.999
1981,TUN,62.924
1982,TUN,63.769
1983,TUN,64.53
1984,TUN,65.211
1985,TUN,65.831
1986,TUN,66.414
1987,TUN,66.989
1988,TUN,67.574
1989,TUN,68.176
1990,TUN,68.792
1991,TUN,69.407
1992,TUN,70.001
1993,TUN,70.555
1994,TUN,71.062
1995,TUN,71.517
1996,TUN,71.921
1997,TUN,72.282
1998,TUN,72.608
1999,TUN,72.904
2000,TUN,73.172
2001,TUN,73.415
2002,TUN,73.638
2003,TUN,73.842
2004,TUN,74.034
2005,TUN,74.217
2006,TUN,74.391
2007,TUN,74.558
2008,TUN,74.72
2009,TUN,74.88
2010,TUN,75.041
2011,TUN,75.206
2012,TUN,75.376
2013,TUN,75.552
2014,TUN,75.734
2015,TUN,75.922
2016,TUN,76.115
1964,TUR,48.312
1965,TUR,49.035
1966,TUR,49.733
1967,TUR,50.406
1968,TUR,51.053
1969,TUR,51.678
1970,TUR,52.286
1971,TUR,52.887
1972,TUR,53.492
1973,TUR,54.109
1974,TUR,54.741
1975,TUR,55.387
1976,TUR,56.046
1977,TUR,56.709
1978,TUR,57.37
1979,TUR,58.023
1980,TUR,58.667
1981,TUR,59.297
1982,TUR,59.915
1983,TUR,60.52
1984,TUR,61.111
1985,TUR,61.682
1986,TUR,62.231
1987,TUR,62.758
1988,TUR,63.266
1989,TUR,63.763
1990,TUR,64.256
1991,TUR,64.757
1992,TUR,65.275
1993,TUR,65.815
1994,TUR,66.377
1995,TUR,66.963
1996,TUR,67.57
1997,TUR,68.189
1998,TUR,68.807
1999,TUR,69.417
2000,TUR,70.005
2001,TUR,70.56
2002,TUR,71.078
2003,TUR,71.559
2004,TUR,72.004
2005,TUR,72.424
2006,TUR,72.83
2007,TUR,73.235
2008,TUR,73.649
2009,TUR,74.074
2010,TUR,74.507
2011,TUR,74.944
2012,TUR,75.373
2013,TUR,75.784
2014,TUR,76.172
2015,TUR,76.532
2016,TUR,76.86
1964,TUV,
1965,TUV,
1966,TUV,
1967,TUV,
1968,TUV,
1969,TUV,
1970,TUV,
1971,TUV,
1972,TUV,
1973,TUV,
1974,TUV,
1975,TUV,
1976,TUV,
1977,TUV,
1978,TUV,
1979,TUV,
1980,TUV,
1981,TUV,
1982,TUV,
1983,TUV,
1984,TUV,
1985,TUV,
1986,TUV,
1987,TUV,
1988,TUV,
1989,TUV,
1990,TUV,
1991,TUV,
1992,TUV,
1993,TUV,
1994,TUV,
1995,TUV,
1996,TUV,
1997,TUV,
1998,TUV,
1999,TUV,
2000,TUV,
2001,TUV,
2002,TUV,
2003,TUV,
2004,TUV,
2005,TUV,
2006,TUV,
2007,TUV,
2008,TUV,
2009,TUV,
2010,TUV,
2011,TUV,
2012,TUV,
2013,TUV,
2014,TUV,
2015,TUV,
2016,TUV,
1964,TZA,44.682
1965,TZA,44.991
1966,TZA,45.321
1967,TZA,45.668
1968,TZA,46.028
1969,TZA,46.399
1970,TZA,46.784
1971,TZA,47.188
1972,TZA,47.609
1973,TZA,48.04
1974,TZA,48.472
1975,TZA,48.887
1976,TZA,49.269
1977,TZA,49.606
1978,TZA,49.889
1979,TZA,50.115
1980,TZA,50.288
1981,TZA,50.421
1982,TZA,50.526
1983,TZA,50.613
1984,TZA,50.683
1985,TZA,50.726
1986,TZA,50.725
1987,TZA,50.671
1988,TZA,50.561
1989,TZA,50.403
1990,TZA,50.206
1991,TZA,49.978
1992,TZA,49.743
1993,TZA,49.529
1994,TZA,49.365
1995,TZA,49.287
1996,TZA,49.329
1997,TZA,49.503
1998,TZA,49.809
1999,TZA,50.248
2000,TZA,50.801
2001,TZA,51.444
2002,TZA,52.142
2003,TZA,52.866
2004,TZA,53.602
2005,TZA,54.349
2006,TZA,55.119
2007,TZA,55.926
2008,TZA,56.777
2009,TZA,57.666
2010,TZA,58.584
2011,TZA,59.525
2012,TZA,60.47
2013,TZA,61.398
2014,TZA,62.288
2015,TZA,63.111
2016,TZA,63.844
1964,UGA,46.755
1965,UGA,47.32
1966,UGA,47.839
1967,UGA,48.297
1968,UGA,48.687
1969,UGA,49.005
1970,UGA,49.251
1971,UGA,49.43
1972,UGA,49.558
1973,UGA,49.65
1974,UGA,49.715
1975,UGA,49.769
1976,UGA,49.826
1977,UGA,49.886
1978,UGA,49.943
1979,UGA,49.988
1980,UGA,50.0
1981,UGA,49.955
1982,UGA,49.831
1983,UGA,49.615
1984,UGA,49.304
1985,UGA,48.892
1986,UGA,48.378
1987,UGA,47.784
1988,UGA,47.145
1989,UGA,46.492
1990,UGA,45.853
1991,UGA,45.252
1992,UGA,44.715
1993,UGA,44.272
1994,UGA,43.961
1995,UGA,43.824
1996,UGA,43.899
1997,UGA,44.19
1998,UGA,44.685
1999,UGA,45.373
2000,UGA,46.229
2001,UGA,47.22
2002,UGA,48.299
2003,UGA,49.421
2004,UGA,50.554
2005,UGA,51.676
2006,UGA,52.784
2007,UGA,53.887
2008,UGA,54.984
2009,UGA,56.06
2010,UGA,57.099
2011,UGA,58.087
2012,UGA,59.017
2013,UGA,59.881
2014,UGA,60.669
2015,UGA,61.373
2016,UGA,61.986
1964,UKR,69.70821951
1965,UKR,69.90563415
1966,UKR,70.05653659
1967,UKR,70.16112195
1968,UKR,70.22307317
1969,UKR,70.24756098
1970,UKR,70.23521951
1971,UKR,70.18263415
1972,UKR,70.09085366
1973,UKR,69.96292683
1974,UKR,69.80885366
1975,UKR,69.63463415
1976,UKR,69.44617073
1977,UKR,69.25343902
1978,UKR,69.07090244
1979,UKR,68.91512195
1980,UKR,68.81782927
1981,UKR,68.81082927
1982,UKR,68.9012439
1983,UKR,69.0774878
1984,UKR,69.31734146
1985,UKR,69.57478049
1986,UKR,69.7912439
1987,UKR,70.49512195
1988,UKR,70.49756098
1989,UKR,70.53902439
1990,UKR,70.09756098
1991,UKR,69.29804878
1992,UKR,68.77097561
1993,UKR,68.13073171
1994,UKR,67.54121951
1995,UKR,66.74195122
1996,UKR,67.02243902
1997,UKR,67.57634146
1998,UKR,68.37487805
1999,UKR,67.98097561
2000,UKR,67.67560976
2001,UKR,67.83707317
2002,UKR,68.27560976
2003,UKR,68.21073171
2004,UKR,68.18536585
2005,UKR,67.95682927
2006,UKR,68.07756098
2007,UKR,68.22219512
2008,UKR,68.25146341
2009,UKR,69.19
2010,UKR,70.26536585
2011,UKR,70.80926829
2012,UKR,70.94414634
2013,UKR,71.1595122
2014,UKR,71.18658537
2015,UKR,71.1895122
2016,UKR,71.47634146
1964,UMC,52.98754233
1965,UMC,54.25509703
1966,UMC,55.60846427
1967,UMC,56.96643829
1968,UMC,58.24667002
1969,UMC,59.38256099
1970,UMC,60.39913665
1971,UMC,61.25850838
1972,UMC,61.98544745
1973,UMC,62.66882528
1974,UMC,63.30323919
1975,UMC,63.83486347
1976,UMC,64.35973765
